ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000140481","CCDC33","-4.10","2.48","-33.77","1.05e-107","4.55e-108"
"ENSG00000140488","CELF6","-3.12","2.60","-58.42","3.56e-173","5.74e-172"
"ENSG00000140527","WDR93","-3.08","2.11","-38.24","1.33e-121","9.44e-122"
"ENSG00000140600","SH3GL3","-4.64","4.12","-31.46","4.09e-100","1.43e-100"
"ENSG00000140623","SEPTIN12","-6.40","4.05","-42.53","5.12e-134","6.96e-134"
"ENSG00000140675","SLC5A2","-3.85","2.60","-36.81","2.82e-117","1.69e-117"
"ENSG00000140839","CLEC18B","-3.59","2.78","-29.74","2.78e-94","8.34e-95"
"ENSG00000140932","CMTM2","-8.69","4.97","-50.00","1.25e-153","5.25e-153"
"ENSG00000140955","ADAD2","-5.69","4.07","-52.64","5.03e-160","3.16e-159"
"ENSG00000140961","OSGIN1","-3.16","2.86","-47.16","1.94e-146","5.07e-146"
"ENSG00000141096","DPEP3","-3.61","4.02","-26.29","4.68e-82","1.08e-82"
"ENSG00000141200","KIF2B","-5.91","3.11","-40.25","1.55e-127","1.47e-127"
"ENSG00000141255","SPATA22","-4.63","4.84","-29.50","1.84e-93","5.39e-94"
"ENSG00000141294","LRRC46","-4.91","3.58","-42.22","3.77e-133","4.9e-133"
"ENSG00000141316","SPACA3","-6.48","3.58","-41.74","8.67e-132","1.05e-131"
"ENSG00000141338","ABCA8","-3.94","3.22","-42.87","6.05e-135","8.58e-135"
"ENSG00000141371","CHCT1","-6.43","3.81","-48.02","1.19e-148","3.62e-148"
"ENSG00000141497","ZMYND15","-3.77","3.26","-33.29","3.68e-106","1.52e-106"
"ENSG00000141519","CCDC40","-3.37","3.10","-39.21","1.71e-124","1.39e-124"
"ENSG00000141665","FBXO15","-3.83","3.10","-47.90","2.38e-148","7.13e-148"
"ENSG00000142025","DMRTC2","-5.51","3.06","-59.68","6.45e-176","1.23e-174"
"ENSG00000142182","DNMT3L","3.77","2.18","17.36","4.22e-48","5.09e-49"
"ENSG00000142530","GARIN5A","-4.00","5.08","-28.71","1.03e-90","2.84e-91"
"ENSG00000142583","SLC2A5","-3.61","3.81","-34.20","4.17e-109","1.88e-109"
"ENSG00000142606","MMEL1","-3.40","3.25","-26.23","7.22e-82","1.65e-82"
