ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000169469","SPRR1B","3.42","6.23","3.04","0.00258","0.00119"
"ENSG00000169554","ZEB2","-2.67","2.10","-12.93","4.69e-31","2.89e-30"
"ENSG00000169594","BNC1","2.31","2.94","4.21","3.27e-05","2.14e-05"
"ENSG00000169607","CKAP2L","2.40","2.70","10.41","4.52e-22","1.62e-21"
"ENSG00000169627","BOLA2B","2.19","7.30","12.44","2.89e-29","1.59e-28"
"ENSG00000169679","BUB1","3.14","3.68","15.21","1.07e-39","1.05e-38"
"ENSG00000169744","LDB2","-3.60","1.88","-15.02","5.43e-39","5.08e-38"
"ENSG00000169992","NLGN2","-2.41","3.03","-9.97","1.42e-20","4.6e-20"
"ENSG00000170011","MYRIP","-2.01","0.40","-13.43","6.06e-33","4.13e-32"
"ENSG00000170074","FAM153A","-2.50","0.54","-12.58","9.2e-30","5.25e-29"
"ENSG00000170153","RNF150","-2.18","0.73","-9.89","2.71e-20","8.67e-20"
"ENSG00000170271","FAXDC2","-2.92","1.89","-10.77","2.8e-23","1.1e-22"
"ENSG00000170276","HSPB2","-3.32","0.89","-20.35","1.07e-59","3.72e-58"
"ENSG00000170312","CDK1","3.94","5.80","20.92","6.67e-62","2.67e-60"
"ENSG00000170370","EMX2","-4.12","1.40","-10.02","9.73e-21","3.19e-20"
"ENSG00000170421","KRT8","3.54","8.75","6.31","9.22e-10","1.14e-09"
"ENSG00000170465","KRT6C","2.52","4.32","2.69","0.00762","0.00319"
"ENSG00000170500","LONRF2","-2.53","0.35","-16.24","1.03e-43","1.25e-42"
"ENSG00000170667","RASA4B","-2.44","2.54","-11.04","3.2e-24","1.32e-23"
"ENSG00000170779","CDCA4","2.10","4.95","10.94","6.96e-24","2.82e-23"
"ENSG00000170786","SDR16C5","2.30","3.67","4.98","1.03e-06","8.53e-07"
"ENSG00000170891","CYTL1","-3.09","0.84","-14.42","1.1e-36","9.09e-36"
"ENSG00000170955","CAVIN3","-2.31","4.13","-7.23","3.5e-12","5.68e-12"
"ENSG00000170962","PDGFD","-2.66","1.20","-11.67","1.76e-26","8.18e-26"
"ENSG00000170989","S1PR1","-2.77","1.81","-12.49","1.92e-29","1.07e-28"
"ENSG00000171124","FUT3","2.15","4.00","4.39","1.55e-05","1.07e-05"
"ENSG00000171208","NETO2","3.30","4.20","11.72","1.24e-26","5.85e-26"
