ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000184313","MROH7","-2.70","2.57","-41.06","3.82e-204","4.6e-203"
"ENSG00000184381","PLA2G6","-2.69","5.40","-35.62","6.55e-171","2.09e-170"
"ENSG00000184465","WDR27","-2.48","4.15","-39.13","1.8e-192","1.3e-191"
"ENSG00000184574","LPAR5","2.83","3.17","34.12","1.48e-161","3.38e-161"
"ENSG00000184613","NELL2","2.18","4.38","17.58","2.91e-59","7.27e-60"
"ENSG00000184905","TCEAL2","-2.67","4.13","-24.46","1.63e-100","8.36e-101"
"ENSG00000184908","CLCNKB","-2.05","2.85","-28.47","8.3e-126","7.04e-126"
"ENSG00000185070","FLRT2","-2.12","2.40","-36.74","7.49e-178","3.04e-177"
"ENSG00000185864","NPIPB4","-2.72","4.47","-37.64","2.3e-183","1.11e-182"
"ENSG00000185946","RNPC3","-2.01","4.31","-32.50","2.34e-151","3.9e-151"
"ENSG00000186510","CLCNKA","-3.55","2.60","-38.64","1.68e-189","1.04e-188"
"ENSG00000186642","PDE2A","-2.15","3.38","-32.48","3.46e-151","5.74e-151"
"ENSG00000187045","TMPRSS6","2.99","2.04","24.68","6.93e-102","3.66e-102"
"ENSG00000187122","SLIT1","2.54","1.80","24.80","1.16e-102","6.25e-103"
"ENSG00000187134","AKR1C1","-3.64","3.48","-40.77","2.06e-202","2.29e-201"
"ENSG00000187479","C11orf96","-2.77","4.42","-29.83","1.8e-134","1.89e-134"
"ENSG00000187800","PEAR1","-2.43","2.60","-42.45","2.12e-212","3.48e-211"
"ENSG00000188257","PLA2G2A","-3.76","3.04","-25.61","9.61e-108","5.69e-108"
"ENSG00000188536","HBA2","-2.62","6.73","-20.18","2.37e-74","7.57e-75"
"ENSG00000188549","CCDC9B","-2.49","4.39","-36.66","2.38e-177","9.49e-177"
"ENSG00000188626","GOLGA8M","-2.47","2.60","-31.09","2.05e-142","2.62e-142"
"ENSG00000188735","TMEM120B","-2.06","2.84","-45.85","3.07e-232","1.34e-230"
"ENSG00000188783","PRELP","-3.23","3.38","-35.97","4.51e-173","1.56e-172"
"ENSG00000188818","ZDHHC11","-2.08","1.70","-37.73","6.06e-184","2.99e-183"
"ENSG00000188906","LRRK2","2.41","3.84","24.61","1.87e-101","9.75e-102"
"ENSG00000188910","GJB3","2.68","2.02","32.44","5.49e-151","9.01e-151"
