ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000116882","HAO2","-4.21","2.03","-14.09","2.22e-27","2.78e-26"
"ENSG00000117280","RAB29","-2.52","3.01","-12.01","1.96e-22","1.1e-21"
"ENSG00000117472","TSPAN1","-2.27","6.31","-8.80","1.06e-14","1.95e-14"
"ENSG00000117984","CTSD","2.01","10.32","8.89","6.72e-15","1.28e-14"
"ENSG00000118004","COLEC11","-2.61","2.07","-13.62","2.86e-26","2.94e-25"
"ENSG00000118094","TREH","-2.01","0.95","-12.47","1.57e-23","1.02e-22"
"ENSG00000118194","TNNT2","-3.67","1.68","-16.85","1.14e-33","3.86e-32"
"ENSG00000118271","TTR","2.47","2.70","6.76","4.97e-10","4.79e-10"
"ENSG00000118473","SGIP1","-2.38","1.87","-13.77","1.28e-26","1.37e-25"
"ENSG00000118514","ALDH8A1","-3.60","1.98","-18.68","1.26e-37","8.84e-36"
"ENSG00000118515","SGK1","-2.36","4.77","-9.88","2.81e-17","7.47e-17"
"ENSG00000118523","CCN2","-2.95","5.25","-10.58","5.59e-19","1.86e-18"
"ENSG00000118526","TCF21","-3.44","1.83","-22.85","5.77e-46","7.12e-43"
"ENSG00000118596","SLC16A7","2.19","3.80","8.75","1.4e-14","2.56e-14"
"ENSG00000119147","ECRG4","-3.01","2.55","-12.41","2.19e-23","1.4e-22"
"ENSG00000119715","ESRRB","-2.22","2.53","-7.16","6.61e-11","7.2e-11"
"ENSG00000120156","TEK","-2.07","2.60","-10.25","3.6e-18","1.07e-17"
"ENSG00000120913","PDLIM2","-2.53","3.95","-12.49","1.41e-23","9.32e-23"
"ENSG00000121236","TRIM6","-2.18","1.51","-11.52","3.08e-21","1.44e-20"
"ENSG00000121858","TNFSF10","-2.28","4.67","-10.42","1.39e-18","4.35e-18"
"ENSG00000121898","CPXM2","2.28","4.14","6.31","4.58e-09","3.85e-09"
"ENSG00000121900","TMEM54","-2.06","3.91","-8.31","1.57e-13","2.41e-13"
"ENSG00000121957","GPSM2","2.46","2.89","12.84","2.01e-24","1.53e-23"
"ENSG00000122121","XPNPEP2","-3.27","1.61","-12.51","1.25e-23","8.35e-23"
"ENSG00000122176","FMOD","-2.56","1.96","-12.91","1.4e-24","1.09e-23"
"ENSG00000122194","PLG","-4.12","1.99","-13.61","3.02e-26","3.09e-25"
"ENSG00000122861","PLAU","-2.82","3.91","-8.30","1.6e-13","2.46e-13"
"ENSG00000122870","BICC1","-3.11","2.31","-13.58","3.55e-26","3.57e-25"
"ENSG00000124006","OBSL1","-2.13","4.88","-9.34","5.52e-16","1.21e-15"
"ENSG00000124107","SLPI","-4.56","3.90","-12.31","3.84e-23","2.4e-22"
"ENSG00000124243","BCAS4","2.43","4.06","17.14","2.54e-34","1.01e-32"
"ENSG00000124253","PCK1","-4.19","3.77","-11.83","5.51e-22","2.93e-21"
"ENSG00000124564","SLC17A3","-3.68","1.70","-12.63","6.28e-24","4.48e-23"
"ENSG00000124568","SLC17A1","-3.48","1.60","-12.76","3.15e-24","2.33e-23"
"ENSG00000124602","UNC5CL","-3.07","1.95","-14.75","6.4e-29","1.03e-27"
"ENSG00000124920","MYRF","-2.09","1.89","-14.04","2.98e-27","3.62e-26"
"ENSG00000125144","MT1G","-6.89","5.49","-17.96","4.3e-36","2.29e-34"
"ENSG00000125355","TMEM255A","3.95","3.01","11.45","4.39e-21","2e-20"
"ENSG00000125733","TRIP10","-2.20","4.36","-12.34","3.18e-23","2.01e-22"
"ENSG00000125775","SDCBP2","2.59","4.52","10.24","3.76e-18","1.12e-17"
"ENSG00000125848","FLRT3","-2.95","2.00","-16.13","4.48e-32","1.11e-30"
"ENSG00000125968","ID1","-3.09","4.70","-13.44","7.38e-26","7.02e-25"
"ENSG00000126562","WNK4","-3.83","2.36","-17.35","8.83e-35","3.78e-33"
"ENSG00000126878","AIF1L","-3.85","5.57","-11.07","3.75e-20","1.47e-19"
"ENSG00000127129","EDN2","-2.06","1.24","-10.46","1.14e-18","3.62e-18"
"ENSG00000127324","TSPAN8","-4.59","2.31","-17.56","3.16e-35","1.42e-33"
"ENSG00000127528","KLF2","-2.14","3.17","-11.76","7.76e-22","4.03e-21"
"ENSG00000127561","SYNGR3","3.46","3.33","19.76","7.04e-40","8.55e-38"
"ENSG00000127831","VIL1","-2.31","1.12","-12.71","4.07e-24","2.97e-23"
"ENSG00000127951","FGL2","-2.00","3.01","-7.77","2.7e-12","3.57e-12"
"ENSG00000128016","ZFP36","-2.46","5.92","-9.40","4.03e-16","9.02e-16"
"ENSG00000128045","RASL11B","-3.47","2.10","-18.51","2.88e-37","1.76e-35"
"ENSG00000128298","BAIAP2L2","-2.82","1.66","-16.53","5.9e-33","1.73e-31"
"ENSG00000128567","PODXL","-2.64","4.69","-11.61","1.84e-21","8.88e-21"
"ENSG00000129007","CALML4","-2.24","2.48","-12.83","2.19e-24","1.65e-23"
"ENSG00000129009","ISLR","-2.30","2.29","-9.56","1.62e-16","3.83e-16"
"ENSG00000129151","BBOX1","-5.31","2.78","-20.43","3.09e-41","6.33e-39"
"ENSG00000129295","DNAAF11","-2.30","1.91","-17.67","1.81e-35","8.66e-34"
"ENSG00000129467","ADCY4","-2.39","2.80","-14.47","2.91e-28","4.08e-27"
"ENSG00000129757","CDKN1C","-3.09","4.09","-16.12","4.72e-32","1.15e-30"
"ENSG00000129824","RPS4Y1","-2.00","3.98","-3.31","0.00121","0.000455"
"ENSG00000130005","GAMT","-2.10","4.11","-10.94","7.75e-20","2.94e-19"
"ENSG00000130054","NALF2","2.07","1.98","13.30","1.58e-25","1.42e-24"
"ENSG00000130208","APOC1","2.27","4.44","9.19","1.29e-15","2.69e-15"
"ENSG00000130234","ACE2","-2.58","1.29","-13.67","2.14e-26","2.23e-25"
"ENSG00000130558","OLFM1","-2.02","1.60","-10.71","2.69e-19","9.41e-19"
"ENSG00000130707","ASS1","-4.90","5.14","-15.48","1.35e-30","2.71e-29"
"ENSG00000130829","DUSP9","-3.49","2.83","-10.38","1.7e-18","5.28e-18"
"ENSG00000131016","AKAP12","-2.85","2.65","-12.95","1.11e-24","8.9e-24"
"ENSG00000131018","SYNE1","-2.49","3.78","-12.08","1.38e-22","7.94e-22"
"ENSG00000131037","EPS8L1","-2.08","3.90","-9.48","2.58e-16","5.98e-16"
"ENSG00000131183","SLC34A1","-3.48","1.65","-10.90","9.41e-20","3.52e-19"
"ENSG00000131400","NAPSA","-4.69","2.63","-22.79","7.43e-46","7.12e-43"
"ENSG00000131482","G6PC1","-2.27","1.06","-9.08","2.3e-15","4.65e-15"
"ENSG00000131730","CKMT2","2.74","5.25","11.59","2.03e-21","9.74e-21"
"ENSG00000131981","LGALS3","3.16","8.35","14.52","2.22e-28","3.17e-27"
"ENSG00000132329","RAMP1","-3.06","2.08","-16.83","1.27e-33","4.16e-32"
"ENSG00000132405","TBC1D14","2.79","6.48","13.88","6.8e-27","7.77e-26"
"ENSG00000132437","DDC","-4.74","2.33","-16.50","6.72e-33","1.92e-31"
"ENSG00000132561","MATN2","-2.33","3.31","-10.89","1.04e-19","3.86e-19"
"ENSG00000132744","ACY3","-4.05","2.04","-18.19","1.36e-36","7.97e-35"
"ENSG00000132837","DMGDH","-2.38","3.07","-10.08","8.96e-18","2.55e-17"
"ENSG00000132840","BHMT2","-3.97","4.11","-14.09","2.26e-27","2.81e-26"
"ENSG00000132855","ANGPTL3","-2.40","1.28","-12.26","5.05e-23","3.09e-22"
"ENSG00000133116","KL","-2.88","2.22","-10.76","2.06e-19","7.32e-19"
"ENSG00000133135","RNF128","-2.56","1.89","-10.58","5.67e-19","1.88e-18"
"ENSG00000133433","GSTT2B","-2.12","2.38","-9.57","1.52e-16","3.62e-16"
"ENSG00000133805","AMPD3","2.01","3.97","9.04","2.95e-15","5.89e-15"
"ENSG00000134138","MEIS2","-2.27","2.34","-13.28","1.79e-25","1.59e-24"
"ENSG00000134202","GSTM3","-3.21","5.41","-8.17","3.23e-13","4.82e-13"
"ENSG00000134258","VTCN1","-2.81","1.56","-13.84","8.4e-27","9.43e-26"
"ENSG00000134278","SPIRE1","2.20","4.49","11.93","3.1e-22","1.7e-21"
"ENSG00000134853","PDGFRA","-2.29","2.20","-9.23","1.02e-15","2.15e-15"
"ENSG00000134864","GGACT","-2.13","2.23","-9.33","5.81e-16","1.27e-15"
"ENSG00000134873","CLDN10","-5.34","3.32","-16.83","1.25e-33","4.16e-32"
"ENSG00000134874","DZIP1","-3.08","2.14","-19.71","8.75e-40","1e-37"
"ENSG00000135052","GOLM1","2.05","6.74","7.71","3.73e-12","4.84e-12"
"ENSG00000135063","ENTREP1","2.20","3.55","11.31","9.73e-21","4.22e-20"
"ENSG00000135144","DTX1","-2.59","1.65","-14.25","9.41e-28","1.22e-26"
"ENSG00000135205","CCDC146","-2.02","2.15","-13.90","6.29e-27","7.25e-26"
"ENSG00000135220","UGT2A3","-3.54","1.61","-19.51","2.36e-39","2.34e-37"
"ENSG00000135253","KCP","-2.60","1.81","-13.03","7.27e-25","5.93e-24"
"ENSG00000135374","ELF5","-2.68","1.32","-10.60","5.23e-19","1.75e-18"
"ENSG00000135437","RDH5","-2.01","1.98","-12.95","1.12e-24","8.9e-24"
"ENSG00000135447","PPP1R1A","-5.02","3.67","-17.17","2.24e-34","9.07e-33"
"ENSG00000135549","PKIB","2.21","2.67","11.68","1.27e-21","6.33e-21"
"ENSG00000135678","CPM","-2.25","3.33","-8.47","6.28e-14","1.03e-13"
"ENSG00000135744","AGT","-2.72","2.02","-11.90","3.66e-22","1.98e-21"
"ENSG00000135916","ITM2C","-3.27","5.23","-12.63","6.54e-24","4.63e-23"
"ENSG00000135919","SERPINE2","-2.59","2.95","-10.84","1.37e-19","4.99e-19"
"ENSG00000136235","GPNMB","3.45","6.25","10.94","7.78e-20","2.95e-19"
"ENSG00000136305","CIDEB","-2.27","2.51","-14.29","7.62e-28","1.01e-26"
"ENSG00000136872","ALDOB","-7.44","4.33","-17.03","4.53e-34","1.71e-32"
"ENSG00000136883","KIF12","-3.45","4.62","-14.45","3.26e-28","4.53e-27"
"ENSG00000137204","SLC22A7","-2.86","1.38","-11.77","7.61e-22","3.98e-21"
"ENSG00000137251","TINAG","-2.45","2.23","-8.73","1.54e-14","2.81e-14"
"ENSG00000137331","IER3","-2.42","5.22","-9.57","1.55e-16","3.69e-16"
"ENSG00000137501","SYTL2","-2.00","3.34","-9.04","2.83e-15","5.65e-15"
"ENSG00000137563","GGH","-2.60","2.73","-11.35","7.9e-21","3.47e-20"
"ENSG00000137648","TMPRSS4","-2.73","2.37","-10.57","5.93e-19","1.97e-18"
"ENSG00000137673","MMP7","-2.90","4.82","-6.91","2.29e-10","2.31e-10"
"ENSG00000137801","THBS1","-2.40","4.17","-8.45","7.05e-14","1.15e-13"
"ENSG00000137960","GIPC2","-2.32","1.40","-13.90","6.17e-27","7.14e-26"
"ENSG00000137965","IFI44","-2.06","3.04","-8.62","2.87e-14","5.02e-14"
"ENSG00000138030","KHK","-4.08","3.58","-15.26","4.35e-30","7.86e-29"
"ENSG00000138061","CYP1B1","-2.16","2.42","-9.89","2.6e-17","6.96e-17"
"ENSG00000138079","SLC3A1","-2.97","5.16","-7.41","1.83e-11","2.15e-11"
"ENSG00000138080","EMILIN1","-2.34","3.08","-9.96","1.8e-17","4.93e-17"
"ENSG00000138131","LOXL4","-2.00","1.46","-9.69","7.92e-17","1.98e-16"
"ENSG00000138207","RBP4","-4.75","2.37","-18.15","1.66e-36","9.51e-35"
"ENSG00000138356","AOX1","-3.41","2.33","-14.50","2.47e-28","3.51e-27"
"ENSG00000138696","BMPR1B","2.08","3.35","7.22","4.86e-11","5.39e-11"
"ENSG00000138792","ENPEP","-2.87","2.47","-12.51","1.22e-23","8.21e-23"
"ENSG00000139055","ERP27","2.48","5.53","6.29","5.14e-09","4.28e-09"
"ENSG00000139116","KIF21A","2.73","4.73","12.88","1.61e-24","1.24e-23"
"ENSG00000139194","RBP5","-4.88","4.59","-18.59","1.92e-37","1.2e-35"
"ENSG00000139329","LUM","-4.29","4.34","-11.82","5.79e-22","3.07e-21"
"ENSG00000139540","SLC39A5","-4.39","2.10","-15.98","9.97e-32","2.29e-30"
"ENSG00000140092","FBLN5","-3.26","4.19","-13.52","4.78e-26","4.7e-25"
"ENSG00000140398","NEIL1","-2.05","3.28","-12.67","5.22e-24","3.76e-23"
"ENSG00000140459","CYP11A1","3.06","2.30","17.57","3.05e-35","1.41e-33"
